>YA2_104
3	743	-	3	1.324925	I:	D:
756	1535	-	3	1.346980	I:	D:
1584	3425	-	3	1.346733	I:	D:
3473	3817	-	2	1.304346	I:	D:
3950	4501	-	2	1.341016	I:	D:
4573	5664	-	1	1.366027	I:	D:
5807	6859	-	2	1.368628	I:	D:
6875	7999	-	2	1.354693	I:	D:
8036	9133	-	2	1.355700	I:	D:
9149	9880	-	2	1.346189	I:	D:
9933	10379	-	3	1.392859	I:	D:
10383	11399	-	3	1.356309	I:	D:
11417	12421	-	2	1.370482	I:	D:
12431	13225	-	2	1.357023	I:	D:
13366	13794	-	1	1.310320	I:	D:
13840	14421	-	1	1.320043	I:	D:
14506	14916	-	1	1.342308	I:	D:
15229	15465	+	1	1.346609	I:	D:
15599	16918	-	2	1.347689	I:	D:
16908	17366	-	3	1.333834	I:	D:
17522	18490	-	2	1.343416	I:	D:
18210	19931	-	3	1.343309	I:	D:
20212	20559	-	1	1.303933	I:	D:
20671	20901	-	1	1.334235	I:	D:
21077	21706	+	2	1.303581	I:	D:
21867	23162	+	3	1.319454	I:	D:
23348	25105	-	2	1.353426	I:	D:
25403	25603	-	2	1.319019	I:	D:
25631	26095	-	2	1.367349	I:	D:
26230	26499	-	1	1.336623	I:	D:
26625	27350	-	3	1.311561	I:	D:
27406	27642	-	1	1.352586	I:	D:
27687	28316	-	3	1.363077	I:	D:
28451	28753	+	2	1.383040	I:	D:
28764	29606	-	3	1.332685	I:	D:
29620	30735	-	1	1.360813	I:	D:
30751	30969	-	1	1.321058	I:	D:
31190	31453	-	2	1.357034	I:	D:
31469	33247	-	2	1.345953	I:	D:
33302	34240	-	2	1.349726	I:	D:
34255	37131	-	1	1.330848	I:	D:
37242	37841	-	3	1.332927	I:	D:
37866	38186	-	3	1.291258	I:	D:
38230	38646	-	1	1.323513	I:	D:
38842	39261	-	1	1.318630	I:	D:
39418	39831	-	1	1.321304	I:	D:
39914	40099	-	2	1.357398	I:	D:
40239	40502	-	3	1.340823	I:	D:
