>YA2_1
3	299	-	3	1.342520	I:	D:
477	632	-	3	1.365148	I:	D:
701	895	+	2	1.303878	I:	D:
1180	1308	+	1	1.338400	I:	D:
1348	1557	+	1	1.339980	I:	D:
1569	1703	+	3	1.358136	I:	D:
1708	1890	+	1	1.300459	I:	D:
2116	2595	+	1	1.320476	I:	D:
2602	2985	+	1	1.338765	I:	D:
3078	3413	+	3	1.288464	I:	D:
3410	3862	+	2	1.343492	I:	D:
3981	4940	-	3	1.333237	I:	D:
5111	5548	-	2	1.275913	I:	D:
5697	6002	-	3	1.290119	I:	D:
6082	6738	-	1	1.332526	I:	D:
6754	8811	-	1	1.313574	I:	D:
8984	9679	-	2	1.331172	I:	D:
9698	10675	-	2	1.345489	I:	D:
10684	11145	-	1	1.323991	I:	D:
11175	12011	-	3	1.339149	I:	D:
11995	12756	-	1	1.330052	I:	D:
12901	14016	-	1	1.297671	I:	D:
14029	14694	-	1	1.309244	I:	D:
14712	16034	-	3	1.317387	I:	D:
16059	17012	-	3	1.337621	I:	D:
17009	18139	-	2	1.330308	I:	D:
18129	19661	-	3	1.325976	I:	D:
19684	20886	-	1	1.335827	I:	D:
21096	22367	-	3	1.308172	I:	D:
22382	23008	-	2	1.329240	I:	D:
23002	24027	-	1	1.305597	I:	D:
24060	24569	-	3	1.304270	I:	D:
24608	25906	-	2	1.347396	I:	D:
25907	26272	-	2	1.328807	I:	D:
26235	26720	-	3	1.336352	I:	D:
26743	26892	-	1	1.303634	I:	D:
26910	27662	-	3	1.292817	I:	D:
27960	28829	-	3	1.307769	I:	D:
28849	30768	-	1	1.331958	I:	D:
30802	31449	-	1	1.329879	I:	D:
31496	31642	+	2	1.340308	I:	D:
31689	32381	+	3	1.311421	I:	D:
32442	33344	-	3	1.329585	I:	D:
33344	34138	-	2	1.327982	I:	D:
34158	35123	-	3	1.317520	I:	D:
35137	36414	-	1	1.323741	I:	D:
36618	36800	+	3	1.317958	I:	D:
36814	37074	+	1	1.310679	I:	D:
37126	38559	-	1	1.310032	I:	D:
38584	40557	-	1	1.329736	I:	D:
40722	41585	-	3	1.323221	I:	D:
41732	43621	-	2	1.324721	I:	D:
43770	44066	-	3	1.365038	I:	D:
44100	44528	-	3	1.357377	I:	D:
44653	44859	+	1	1.373996	I:	D:
45046	45273	-	1	1.349034	I:	D:
45673	45852	+	1	1.429663	I:	D:
45903	46274	-	3	1.371832	I:	D:
46591	46740	-	1	1.358385	I:	D:
46839	47108	-	3	1.345002	I:	D:
47089	47946	-	1	1.323159	I:	D:
48076	49062	-	1	1.329352	I:	D:
49169	50344	-	2	1.334535	I:	D:
50577	51368	+	3	1.288169	I:	D:
51385	51591	+	1	1.353685	I:	D:
51839	54082	-	2	1.322097	I:	D:
54079	54330	-	1	1.312080	I:	D:
54385	55503	-	1	1.316112	I:	D:
55521	57329	-	3	1.323370	I:	D:
57313	58185	-	1	1.292325	I:	D:
58415	58894	-	2	1.331798	I:	D:
58907	59515	-	2	1.305498	I:	D:
59527	60687	-	1	1.334169	I:	D:
60841	61035	-	1	1.323806	I:	D:
61249	61704	-	1	1.337304	I:	D:
61822	61974	-	1	1.327515	I:	D:
61990	62772	-	1	1.364471	I:	D:
62785	63183	-	1	1.303080	I:	D:
63198	64298	-	3	1.309615	I:	D:
64720	67011	+	1	1.343279	I:	D:
67041	68084	+	3	1.342247	I:	D:
68133	69221	-	3	1.327997	I:	D:
69304	70116	-	1	1.334166	I:	D:
70091	71065	-	2	1.325137	I:	D:
71092	72495	-	1	1.339762	I:	D:
72500	73897	-	2	1.313881	I:	D:
73945	74892	-	1	1.311416	I:	D:
74951	75751	-	2	1.330416	I:	D:
75745	76671	-	1	1.349839	I:	D:
76770	77498	-	3	1.312652	I:	D:
77601	78359	-	3	1.328707	I:	D:
78409	79218	-	1	1.348815	I:	D:
79234	80154	-	1	1.343634	I:	D:
80172	80774	-	3	1.319853	I:	D:
80850	82583	-	3	1.339160	I:	D:
82586	85288	-	2	1.343983	I:	D:
85376	86119	-	2	1.308071	I:	D:
86109	86795	-	3	1.325875	I:	D:
86894	87688	-	2	1.289048	I:	D:
87835	88662	-	1	1.324875	I:	D:
88673	89500	-	2	1.322164	I:	D:
89644	90789	+	1	1.339783	I:	D:
90856	91611	-	1	1.294879	I:	D:
91893	94514	-	3	1.306636	I:	D:
94655	96067	-	2	1.298282	I:	D:
