>YB3_103
104	1228	+	2	1.295838	I:	D:
1296	2357	+	3	1.317188	I:	D:
2354	3013	+	2	1.338066	I:	D:
3018	3887	+	3	1.319904	I:	D:
3939	5324	-	3	1.322817	I:	D:
5347	6171	+	1	1.303243	I:	D:
6208	6714	+	1	1.288658	I:	D:
6777	7643	+	3	1.297045	I:	D:
8087	8284	+	2	1.277057	I:	D:
8289	8918	+	3	1.328208	I:	D:
8920	9696	+	1	1.293591	I:	D:
9707	10924	+	2	1.321554	I:	D:
10917	11504	+	3	1.328712	I:	D:
11572	12825	+	1	1.322558	I:	D:
12927	13157	+	3	1.405769	I:	D:
13231	13836	-	1	1.344515	I:	D:
13862	14857	-	2	1.329066	I:	D:
14947	16116	+	1	1.310336	I:	D:
16198	16923	-	1	1.317706	I:	D:
16920	18257	-	3	1.319922	I:	D:
18850	20766	+	1	1.283858	I:	D:
21356	26659	+	2	1.290873	I:	D:
26742	27668	-	3	1.304436	I:	D:
27685	27999	-	1	1.299404	I:	D:
28188	29183	+	3	1.310062	I:	D:
29309	29737	+	2	1.248945	I:	D:
29754	30146	+	3	1.285751	I:	D:
30506	31597	+	2	1.317309	I:	D:
31649	32509	+	2	1.307217	I:	D:
32610	33794	-	3	1.321936	I:	D:
33974	36580	+	2	1.301067	I:	D:
36593	36766	+	2	1.256139	I:	D:
37160	37963	+	2	1.295780	I:	D:
37972	38640	+	1	1.317087	I:	D:
38637	39650	+	3	1.324389	I:	D:
39746	40513	+	2	1.303070	I:	D:
40503	42518	+	3	1.295385	I:	D:
42583	42861	-	1	1.271258	I:	D:
43062	43940	-	3	1.273771	I:	D:
44135	44905	+	2	1.295887	I:	D:
44919	45800	+	3	1.284830	I:	D:
45827	47740	+	2	1.321878	I:	D:
47932	48381	-	1	1.294552	I:	D:
48465	49373	+	3	1.310951	I:	D:
49370	50176	+	2	1.300358	I:	D:
50194	53628	+	1	1.300826	I:	D:
53630	57304	+	2	1.295530	I:	D:
57365	58207	-	2	1.320987	I:	D:
58349	60556	+	2	1.316317	I:	D:
60760	61083	+	1	1.333394	I:	D:
61080	61766	+	3	1.313364	I:	D:
61763	62590	+	2	1.305080	I:	D:
62605	62790	+	1	1.277388	I:	D:
62861	63064	+	2	1.244422	I:	D:
63781	65154	+	1	1.303487	I:	D:
65151	65369	+	3	1.230498	I:	D:
65384	66109	+	2	1.286741	I:	D:
66276	68213	+	3	1.318506	I:	D:
68188	69771	+	1	1.283029	I:	D:
69840	71606	+	3	1.303958	I:	D:
71768	72826	-	2	1.304356	I:	D:
73253	75949	+	2	1.305822	I:	D:
76037	78118	+	2	1.318288	I:	D:
78253	79554	+	1	1.308685	I:	D:
79706	81151	+	2	1.311943	I:	D:
81194	81499	+	2	1.308242	I:	D:
81513	81905	+	3	1.337493	I:	D:
81916	82359	+	1	1.343028	I:	D:
82369	83082	+	1	1.317075	I:	D:
83132	83764	+	2	1.298554	I:	D:
83764	84177	+	1	1.311674	I:	D:
84294	84746	+	3	1.316892	I:	D:
84944	85759	+	2	1.331113	I:	D:
85771	86127	+	1	1.324545	I:	D:
86256	86990	+	3	1.332627	I:	D:
87002	87916	+	2	1.331194	I:	D:
87925	88815	+	1	1.310860	I:	D:
88794	89753	+	3	1.335797	I:	D:
89750	90013	+	2	1.278685	I:	D:
90166	91539	+	1	1.306762	I:	D:
91634	92950	+	2	1.280833	I:	D:
93331	93648	+	1	1.294267	I:	D:
93796	94425	+	1	1.292604	I:	D:
94455	95075	+	3	1.277514	I:	D:
95075	95374	+	2	1.226501	I:	D:
95578	96441	+	1	1.319217	I:	D:
96456	96737	+	3	1.316162	I:	D:
96760	97146	+	1	1.325521	I:	D:
97158	97814	+	3	1.275523	I:	D:
97817	98254	+	2	1.287918	I:	D:
98469	98723	+	3	1.283728	I:	D:
98745	99113	+	3	1.273091	I:	D:
99126	99431	+	3	1.226872	I:	D:
99453	99992	+	3	1.271085	I:	D:
100015	100200	+	1	1.342505	I:	D:
100426	100827	+	1	1.270383	I:	D:
101124	101663	+	3	1.268653	I:	D:
101681	102049	+	2	1.278183	I:	D:
102069	102578	+	3	1.261737	I:	D:
102592	102774	+	1	1.241500	I:	D:
102798	103238	+	3	1.300171	I:	D:
103238	104554	+	2	1.289765	I:	D:
104684	105370	+	2	1.275310	I:	D:
105373	106128	+	1	1.310182	I:	D:
106140	106418	+	3	1.282145	I:	D:
106422	106640	+	3	1.260381	I:	D:
106761	106922	+	3	1.319589	I:	D:
107208	107579	+	3	1.303753	I:	D:
107649	108041	+	3	1.292138	I:	D:
108060	108653	+	3	1.287682	I:	D:
108694	109653	+	1	1.270083	I:	D:
109744	110280	+	1	1.244104	I:	D:
110352	111272	+	3	1.304552	I:	D:
111337	111885	+	1	1.333586	I:	D:
111990	114104	+	3	1.315632	I:	D:
114283	115203	+	1	1.320953	I:	D:
115212	116981	+	3	1.335132	I:	D:
117061	117747	+	1	1.316065	I:	D:
117870	118979	+	3	1.315316	I:	D:
119004	119690	+	3	1.326456	I:	D:
119680	120591	+	1	1.288608	I:	D:
120607	121890	+	1	1.293710	I:	D:
121992	123191	+	3	1.287034	I:	D:
123209	123814	+	2	1.301121	I:	D:
123915	125318	+	3	1.328501	I:	D:
125315	127534	+	2	1.334390	I:	D:
127637	128374	+	2	1.342065	I:	D:
128450	129280	-	2	1.316613	I:	D:
129274	129972	-	1	1.323558	I:	D:
129990	130343	-	3	1.316803	I:	D:
130452	131273	+	3	1.308846	I:	D:
131505	131708	-	3	1.274319	I:	D:
131711	132457	-	2	1.312372	I:	D:
132594	133016	+	3	1.274160	I:	D:
133090	133428	+	1	1.281427	I:	D:
133461	133913	+	3	1.292091	I:	D:
133922	134662	+	2	1.317884	I:	D:
134736	135767	-	3	1.307086	I:	D:
135949	137142	+	1	1.304121	I:	D:
137146	138288	+	1	1.281481	I:	D:
138303	139355	+	3	1.304093	I:	D:
139374	143837	+	3	1.327809	I:	D:
143855	144070	+	2	1.369391	I:	D:
144113	145429	-	2	1.314083	I:	D:
145470	146339	-	3	1.289500	I:	D:
146451	147554	-	3	1.329700	I:	D:
147671	151210	+	2	1.318879	I:	D:
151214	152470	+	2	1.340488	I:	D:
152483	153259	+	2	1.324586	I:	D:
153369	154802	+	3	1.299335	I:	D:
154815	156116	+	3	1.310854	I:	D:
156154	156987	-	1	1.295606	I:	D:
157052	157939	+	2	1.330892	I:	D:
157956	158087	-	3	1.326902	I:	D:
158323	159654	+	1	1.308259	I:	D:
159703	160248	+	1	1.296958	I:	D:
160356	161108	+	3	1.313023	I:	D:
161302	161475	+	1	1.320608	I:	D:
161478	163454	+	3	1.276960	I:	D:
163597	163830	+	1	1.348053	I:	D:
164057	165412	+	2	1.303767	I:	D:
165539	165742	+	2	1.336112	I:	D:
165801	166778	+	3	1.324971	I:	D:
166778	167635	+	2	1.325479	I:	D:
167628	168704	+	3	1.293030	I:	D:
168946	169155	+	1	1.246609	I:	D:
169380	170075	+	3	1.319382	I:	D:
170048	171301	+	2	1.299470	I:	D:
171385	172059	+	1	1.297083	I:	D:
172056	174476	+	3	1.306640	I:	D:
175499	177163	+	2	1.288741	I:	D:
177354	178031	+	3	1.327992	I:	D:
178028	178963	+	2	1.315210	I:	D:
179071	179826	+	1	1.308659	I:	D:
179880	181739	+	3	1.306999	I:	D:
181906	182310	+	1	1.317445	I:	D:
182328	184070	+	3	1.311503	I:	D:
184067	184453	+	2	1.304571	I:	D:
184513	185715	+	1	1.310947	I:	D:
185870	186466	-	2	1.322158	I:	D:
186704	188260	+	2	1.311173	I:	D:
188298	188486	+	3	1.413518	I:	D:
188522	190180	+	2	1.308972	I:	D:
190308	192473	+	3	1.310445	I:	D:
192498	193331	-	3	1.349281	I:	D:
193324	194694	-	1	1.342417	I:	D:
194770	195570	-	1	1.282524	I:	D:
195775	196254	+	1	1.296432	I:	D:
196323	196589	+	3	1.330452	I:	D:
196737	197060	+	3	1.291381	I:	D:
197131	197706	+	1	1.279226	I:	D:
197770	198564	-	1	1.299279	I:	D:
198648	198929	+	3	1.267798	I:	D:
199017	200024	+	3	1.292205	I:	D:
200040	200486	-	3	1.313727	I:	D:
200577	201113	+	3	1.292513	I:	D:
201189	201740	+	3	1.302894	I:	D:
201837	203180	+	3	1.242712	I:	D:
203222	203803	+	2	1.322409	I:	D:
203862	205202	+	3	1.291880	I:	D:
205235	207556	+	2	1.291303	I:	D:
207572	208177	+	2	1.310007	I:	D:
208199	209407	+	2	1.320217	I:	D:
209453	210298	+	2	1.309065	I:	D:
210289	211149	+	1	1.322346	I:	D:
211142	211942	+	2	1.297858	I:	D:
211958	212695	+	2	1.316891	I:	D:
212774	213646	-	2	1.301045	I:	D:
213681	213836	+	3	1.285286	I:	D:
213864	214733	+	3	1.292744	I:	D:
215201	215464	+	2	1.270342	I:	D:
215481	216218	+	3	1.316846	I:	D:
216286	216486	-	1	1.264139	I:	D:
216725	218008	+	2	1.282755	I:	D:
218049	218978	+	3	1.274718	I:	D:
218990	219766	+	2	1.286477	I:	D:
219766	220668	+	1	1.299288	I:	D:
220736	221335	+	2	1.304863	I:	D:
221349	221630	+	3	1.293011	I:	D:
221627	221914	+	2	1.240310	I:	D:
221901	222311	+	3	1.292804	I:	D:
222320	222775	+	2	1.271750	I:	D:
222916	223167	+	1	1.310185	I:	D:
223302	223436	+	3	1.263900	I:	D:
223466	223696	+	2	1.254612	I:	D:
223683	224102	+	3	1.290503	I:	D:
224124	224561	+	3	1.289136	I:	D:
224763	225440	+	3	1.276999	I:	D:
225463	225615	+	1	1.307613	I:	D:
225690	226163	+	3	1.322532	I:	D:
226163	226483	+	2	1.285114	I:	D:
226509	227099	+	3	1.285497	I:	D:
227092	229140	+	1	1.275838	I:	D:
229250	229753	+	2	1.256188	I:	D:
229786	230811	+	1	1.264510	I:	D:
230914	231546	+	1	1.309634	I:	D:
231564	232838	+	3	1.272717	I:	D:
232936	233304	+	1	1.286699	I:	D:
233319	235748	+	3	1.300526	I:	D:
235850	236263	+	2	1.275065	I:	D:
236352	237722	+	3	1.335470	I:	D:
237846	239123	+	3	1.286246	I:	D:
239182	240465	-	1	1.267689	I:	D:
240519	241232	-	3	1.297384	I:	D:
241362	241736	+	3	1.274655	I:	D:
241761	242951	+	3	1.301465	I:	D:
243131	243820	+	2	1.265103	I:	D:
243950	244864	+	2	1.298873	I:	D:
245004	245417	+	3	1.243782	I:	D:
245503	246333	+	1	1.281393	I:	D:
246500	248374	+	2	1.356874	I:	D:
248377	248724	+	1	1.358359	I:	D:
248742	249014	+	3	1.323540	I:	D:
249124	249420	+	1	1.350020	I:	D:
249398	249688	+	2	1.397000	I:	D:
249889	250506	+	1	1.280429	I:	D:
250525	251082	+	1	1.288755	I:	D:
251169	251474	+	3	1.360095	I:	D:
251484	251705	+	3	1.403835	I:	D:
251760	253352	+	3	1.349633	I:	D:
253418	254044	+	2	1.370753	I:	D:
253968	255332	+	3	1.365691	I:	D:
255412	255585	-	1	1.331553	I:	D:
255584	255763	+	2	1.346666	I:	D:
255765	257048	+	3	1.365415	I:	D:
257317	257457	+	1	1.343666	I:	D:
257635	257958	+	1	1.278389	I:	D:
257955	258539	+	3	1.298496	I:	D:
258697	259140	+	1	1.381057	I:	D:
259840	260304	-	1	1.383837	I:	D:
260291	261907	+	2	1.404699	I:	D:
261921	262124	+	3	1.399933	I:	D:
262277	263020	+	2	1.372932	I:	D:
263017	263376	+	1	1.418555	I:	D:
263363	263710	+	2	1.301612	I:	D:
263917	264369	+	1	1.420833	I:	D:
264432	265103	+	3	1.373779	I:	D:
265094	265915	+	2	1.401803	I:	D:
266013	266168	+	3	1.315280	I:	D:
266295	268019	+	3	1.352346	I:	D:
268025	268219	+	2	1.385429	I:	D:
268428	268568	+	3	1.331518	I:	D:
268573	269535	+	1	1.310573	I:	D:
269540	272032	+	2	1.327856	I:	D:
272070	272342	+	3	1.369988	I:	D:
>YB3_162
143	355	-	2	1.302508	I:	D:
521	1873	-	2	1.347071	I:	D:
2077	2823	-	1	1.256275	I:	D:
2808	3824	-	3	1.283946	I:	D:
>YB3_206
3	386	-	3	1.335474	I:	D:
400	1320	-	1	1.325586	I:	D:
1333	3084	-	1	1.295671	I:	D:
3420	4019	-	3	1.313565	I:	D:
>YB3_272
3	1019	+	3	1.332233	I:	D:
1025	2092	-	2	1.306897	I:	D:
2295	2744	-	3	1.279752	I:	D:
2745	3992	-	3	1.305177	I:	D:
>YB3_299
2	910	+	2	1.345021	I:	D:
1160	1654	+	2	1.336381	I:	D:
1685	1819	+	2	1.333924	I:	D:
1835	1969	+	2	1.311659	I:	D:
1981	2325	-	1	1.391625	I:	D:
2414	2719	+	2	1.303145	I:	D:
2945	3976	-	2	1.355955	I:	D:
>YB3_505
1	540	-	1	1.327541	I:	D:
860	3022	-	2	1.323395	I:	D:
3181	3783	-	1	1.275271	I:	D:
>YB3_518
3	275	-	3	1.320975	I:	D:
560	811	+	2	1.268074	I:	D:
1214	1690	+	2	1.363377	I:	D:
1724	2404	-	2	1.294779	I:	D:
2793	3029	+	3	1.306200	I:	D:
3373	3585	+	1	1.393561	I:	D:
3592	3861	+	1	1.322338	I:	D:
>YB3_586
86	1252	-	2	1.353519	I:	D:
1298	2800	-	2	1.368199	I:	D:
2914	3567	-	1	1.332352	I:	D:
3724	5640	+	1	1.351778	I:	D:
5712	6920	-	3	1.315169	I:	D:
7082	7918	-	2	1.415854	I:	D:
7976	8143	+	2	1.413090	I:	D:
8155	8577	-	1	1.355387	I:	D:
8687	8872	-	2	1.317170	I:	D:
9034	9714	-	1	1.353622	I:	D:
9977	10222	+	2	1.295228	I:	D:
10223	11494	+	2	1.338138	I:	D:
11568	11753	-	3	1.226798	I:	D:
11761	12666	-	1	1.327249	I:	D:
12653	14695	-	2	1.268685	I:	D:
14788	16377	-	1	1.313389	I:	D:
16513	19848	-	1	1.277887	I:	D:
20037	20345	-	3	1.276733	I:	D:
20370	20948	-	3	1.293591	I:	D:
21035	22141	-	2	1.344398	I:	D:
22187	22360	+	2	1.270606	I:	D:
22455	24293	-	3	1.336702	I:	D:
24455	25465	-	2	1.350239	I:	D:
25552	26745	+	1	1.390529	I:	D:
26928	27311	-	3	1.362173	I:	D:
27392	27709	-	2	1.319240	I:	D:
27618	28061	-	3	1.292489	I:	D:
28051	28512	-	1	1.298499	I:	D:
28651	29553	-	1	1.303137	I:	D:
29575	30693	-	1	1.294207	I:	D:
30695	33499	-	2	1.270065	I:	D:
33533	34537	-	2	1.260853	I:	D:
34530	35993	-	3	1.287043	I:	D:
36013	37293	-	1	1.287121	I:	D:
37286	38365	-	2	1.259228	I:	D:
38369	39514	-	2	1.264704	I:	D:
39531	40601	-	3	1.246810	I:	D:
40598	41728	-	2	1.275804	I:	D:
41735	42892	-	2	1.317838	I:	D:
42895	44019	-	1	1.271909	I:	D:
44030	44524	-	2	1.275984	I:	D:
44541	44999	-	3	1.276582	I:	D:
45099	46553	-	3	1.340241	I:	D:
46600	46758	-	1	1.404363	I:	D:
>YB3_607
3	338	-	3	1.273064	I:	D:
446	694	+	2	1.272083	I:	D:
861	1868	+	3	1.249905	I:	D:
1924	2181	+	1	1.319274	I:	D:
2232	2921	+	3	1.317961	I:	D:
2918	3859	+	2	1.321394	I:	D:
>YB3_813
3	884	-	3	1.342261	I:	D:
886	2361	-	1	1.323219	I:	D:
2373	3410	-	3	1.305005	I:	D:
>YB3_864
193	1164	-	1	1.347742	I:	D:
1309	2262	-	1	1.351641	I:	D:
2292	3428	-	3	1.304716	I:	D:
3643	3777	+	1	1.364492	I:	D:
>YB3_878
2	898	+	2	1.297851	I:	D:
931	1719	+	1	1.273655	I:	D:
1741	2559	+	1	1.331560	I:	D:
2808	3134	+	3	1.299777	I:	D:
3332	3772	+	2	1.266887	I:	D:
>YB3_990
299	2011	+	2	1.327974	I:	D:
