>Y8.M016_1
360	2489	+	3	1.162713	I:	D:
>Y8.M016_2
134	862	-	2	1.186743	I:	D:
1193	1888	-	2	1.225221	I:	D:
1892	2542	-	2	1.243988	I:	D:
2535	3599	-	3	1.239408	I:	D:
3601	4029	-	1	1.199088	I:	D:
4031	4483	-	2	1.259992	I:	D:
4471	5523	-	1	1.230587	I:	D:
5528	5974	-	2	1.242223	I:	D:
5987	7315	-	2	1.200661	I:	D:
>Y8.M016_3
200	568	+	2	1.286835	I:	D:
596	1066	+	2	1.216522	I:	D:
1117	3198	+	1	1.240779	I:	D:
3286	4470	+	1	1.249018	I:	D:
>Y8.M016_4
2	907	+	2	1.220400	I:	D:
907	1653	+	1	1.274143	I:	D:
1777	2595	-	1	1.327790	I:	D:
>Y8.M016_5
112	474	-	1	1.185330	I:	D:
780	2039	+	3	1.203011	I:	D:
2147	3730	+	2	1.210459	I:	D:
3732	4751	+	3	1.224567	I:	D:
4744	5829	+	1	1.240166	I:	D:
5845	6174	+	1	1.148481	I:	D:
6284	6991	+	2	1.226497	I:	D:
7025	7516	-	2	1.193730	I:	D:
7526	7897	-	2	1.113502	I:	D:
8125	8856	+	1	1.183903	I:	D:
9145	9321	+	1	1.110502	I:	D:
9348	9995	-	3	1.257677	I:	D:
10248	10427	+	3	1.239325	I:	D:
10559	10972	+	2	1.141647	I:	D:
11225	11803	-	2	1.165869	I:	D:
11911	12183	-	1	1.145084	I:	D:
12324	12623	-	3	1.197332	I:	D:
12756	13358	+	3	1.148023	I:	D:
13420	13914	+	1	1.161381	I:	D:
13918	14367	+	1	1.197258	I:	D:
14380	14718	+	1	1.162258	I:	D:
14862	15587	+	3	1.206514	I:	D:
16200	16586	+	3	1.222240	I:	D:
16605	17420	+	3	1.212970	I:	D:
17438	18475	+	2	1.192464	I:	D:
18698	19975	+	2	1.265164	I:	D:
19979	20995	+	2	1.200930	I:	D:
20997	22460	+	3	1.159707	I:	D:
22460	24016	+	2	1.223209	I:	D:
24016	24807	+	1	1.175213	I:	D:
24830	25453	+	2	1.264320	I:	D:
25593	27170	+	3	1.220447	I:	D:
27408	28529	+	3	1.214016	I:	D:
28782	30158	+	3	1.247181	I:	D:
30281	30934	+	2	1.190906	I:	D:
30952	31605	+	1	1.175775	I:	D:
31640	33097	-	2	1.185253	I:	D:
33112	34500	-	1	1.184533	I:	D:
34497	34976	-	3	1.176291	I:	D:
35073	35561	-	3	1.164538	I:	D:
35610	36914	-	3	1.183818	I:	D:
37084	38571	-	1	1.158971	I:	D:
38584	39483	-	1	1.210817	I:	D:
39470	40126	-	2	1.215112	I:	D:
40375	40641	-	1	1.178589	I:	D:
>Y8.M016_6
626	2794	+	2	1.194964	I:	D:
2814	5234	+	3	1.202435	I:	D:
5231	8032	+	2	1.221375	I:	D:
8041	8499	+	1	1.259609	I:	D:
8502	9374	+	3	1.224388	I:	D:
9731	11791	+	2	1.179395	I:	D:
11811	12362	+	3	1.214430	I:	D:
12743	13567	+	2	1.213896	I:	D:
13554	14381	+	3	1.205528	I:	D:
14388	14735	+	3	1.246639	I:	D:
14738	15175	+	2	1.216308	I:	D:
15165	15743	+	3	1.192164	I:	D:
15743	17131	+	2	1.211774	I:	D:
17461	18891	+	1	1.212091	I:	D:
18919	20286	+	1	1.228319	I:	D:
20298	21185	+	3	1.182449	I:	D:
21388	22041	+	1	1.210174	I:	D:
22052	22498	+	2	1.159229	I:	D:
22523	22825	+	2	1.234757	I:	D:
22897	24345	+	1	1.212120	I:	D:
24603	25370	+	3	1.159955	I:	D:
25370	25957	+	2	1.170090	I:	D:
25959	26207	+	3	1.161351	I:	D:
26220	26558	+	3	1.177688	I:	D:
26558	27640	+	2	1.233144	I:	D:
27651	28103	+	3	1.209390	I:	D:
28125	29228	+	3	1.198301	I:	D:
29243	30385	+	2	1.187253	I:	D:
30404	31522	+	2	1.190016	I:	D:
31852	32055	+	1	1.218972	I:	D:
32105	32311	+	2	1.153383	I:	D:
32543	32854	+	2	1.121473	I:	D:
>Y8.M016_7
120	1955	+	3	1.185290	I:	D:
2194	3279	+	1	1.228698	I:	D:
3279	4577	+	3	1.150437	I:	D:
4585	5649	+	1	1.191603	I:	D:
5654	7036	+	2	1.218679	I:	D:
7057	7878	+	1	1.159201	I:	D:
7891	8754	+	1	1.202790	I:	D:
8767	9474	+	1	1.159320	I:	D:
9471	10802	+	3	1.203998	I:	D:
10825	11907	+	1	1.186587	I:	D:
12060	13478	+	3	1.217094	I:	D:
13573	14349	+	1	1.171660	I:	D:
14346	14714	+	3	1.162254	I:	D:
14946	15872	+	3	1.205283	I:	D:
15993	17546	+	3	1.150394	I:	D:
17533	18126	+	1	1.202711	I:	D:
18144	18722	+	3	1.179829	I:	D:
18784	20334	+	1	1.195437	I:	D:
20486	21463	-	2	1.174022	I:	D:
21543	22607	-	3	1.197746	I:	D:
22683	23207	-	3	1.194760	I:	D:
23408	24325	+	2	1.221383	I:	D:
24337	25278	+	1	1.205694	I:	D:
25304	26272	+	2	1.204433	I:	D:
26291	26587	+	2	1.144624	I:	D:
26598	27191	+	3	1.208176	I:	D:
27488	28021	+	2	1.211522	I:	D:
28108	28998	+	1	1.184714	I:	D:
29195	30472	+	2	1.205176	I:	D:
>Y8.M016_8
358	1572	+	1	1.182546	I:	D:
1643	2794	-	2	1.174661	I:	D:
2809	3858	-	1	1.187419	I:	D:
3887	5182	-	2	1.215111	I:	D:
5195	6352	-	2	1.188726	I:	D:
6530	7900	+	2	1.181082	I:	D:
7909	8577	+	1	1.204397	I:	D:
8740	10044	-	1	1.215357	I:	D:
10041	10532	-	3	1.217189	I:	D:
10547	11572	-	2	1.198211	I:	D:
11618	12610	-	2	1.210039	I:	D:
12841	14265	-	1	1.203123	I:	D:
14381	15568	+	2	1.192394	I:	D:
15874	17223	+	1	1.219723	I:	D:
17294	20860	+	2	1.222259	I:	D:
21108	22325	-	3	1.200906	I:	D:
22351	24264	-	1	1.214652	I:	D:
24963	28037	-	3	1.226059	I:	D:
28245	29108	+	3	1.159299	I:	D:
29167	29394	-	1	1.213914	I:	D:
>Y8.M016_9
104	346	-	2	1.239226	I:	D:
775	1647	+	1	1.200251	I:	D:
1676	1936	+	2	1.153311	I:	D:
2509	2988	-	1	1.209889	I:	D:
3380	3595	-	2	1.125308	I:	D:
3834	5468	-	3	1.206403	I:	D:
5631	6221	-	3	1.171466	I:	D:
6326	7045	+	2	1.243703	I:	D:
7116	14360	-	3	1.222658	I:	D:
14377	14952	-	1	1.192438	I:	D:
14919	15167	-	3	1.189378	I:	D:
15184	15558	-	1	1.148968	I:	D:
15573	16235	-	3	1.194607	I:	D:
16249	16653	-	1	1.209475	I:	D:
16806	17309	-	3	1.221999	I:	D:
17495	17956	+	2	1.166863	I:	D:
17916	18332	+	3	1.238738	I:	D:
18357	18779	-	3	1.203734	I:	D:
19056	19559	-	3	1.192216	I:	D:
19808	20335	-	2	1.185992	I:	D:
20383	21840	-	1	1.213263	I:	D:
21922	23277	-	1	1.231180	I:	D:
23398	23538	-	1	1.094087	I:	D:
>Y8.M016_10
215	922	-	2	1.191050	I:	D:
915	1298	-	3	1.201839	I:	D:
1329	2300	-	3	1.172361	I:	D:
2312	3091	-	2	1.168014	I:	D:
3103	4239	-	1	1.211482	I:	D:
4271	5698	-	2	1.191913	I:	D:
5925	7091	-	3	1.202057	I:	D:
7088	8278	-	2	1.185893	I:	D:
8491	9042	+	1	1.259632	I:	D:
9084	11243	+	3	1.226491	I:	D:
11244	12224	+	3	1.214108	I:	D:
12221	13144	+	2	1.244900	I:	D:
13146	13841	+	3	1.187709	I:	D:
13866	15161	+	3	1.232952	I:	D:
15173	15448	+	2	1.189089	I:	D:
15510	17582	-	3	1.206729	I:	D:
17663	19132	-	2	1.232029	I:	D:
19374	19793	+	3	1.161413	I:	D:
19812	20696	+	3	1.181168	I:	D:
20839	21006	-	1	1.189108	I:	D:
>Y8.M016_11
98	1438	-	2	1.243369	I:	D:
1765	2814	-	1	1.203215	I:	D:
2807	4165	-	2	1.223973	I:	D:
4170	4667	-	3	1.193137	I:	D:
5055	6074	-	3	1.165928	I:	D:
6049	7095	-	1	1.203705	I:	D:
7082	7786	-	2	1.221083	I:	D:
7802	9043	-	2	1.211567	I:	D:
9370	9597	-	1	1.126050	I:	D:
9666	10565	-	3	1.180119	I:	D:
10598	11584	-	2	1.195706	I:	D:
11584	12582	-	1	1.203946	I:	D:
12799	13365	-	1	1.236824	I:	D:
13365	13892	-	3	1.176561	I:	D:
13889	16942	-	2	1.193671	I:	D:
17169	17933	-	3	1.184160	I:	D:
17949	19613	-	3	1.189478	I:	D:
>Y8.M016_12
130	378	+	1	1.127506	I:	D:
607	3552	+	1	1.180881	I:	D:
3917	4216	+	2	1.185615	I:	D:
4209	5081	+	3	1.182060	I:	D:
5097	5381	+	3	1.183224	I:	D:
5587	7086	+	1	1.259490	I:	D:
7172	7384	+	2	1.267513	I:	D:
7417	7821	+	1	1.185480	I:	D:
7854	8285	-	3	1.199927	I:	D:
8562	9989	-	3	1.241101	I:	D:
10033	10566	-	1	1.216554	I:	D:
10579	11646	-	1	1.231298	I:	D:
12278	12715	+	2	1.184334	I:	D:
>Y8.M016_13
56	1132	+	2	1.252666	I:	D:
1343	4519	+	2	1.215089	I:	D:
4799	5584	+	2	1.229645	I:	D:
5596	6510	+	1	1.223020	I:	D:
6527	7240	+	2	1.188652	I:	D:
7230	7847	+	3	1.198915	I:	D:
7991	8620	+	2	1.126324	I:	D:
8672	8869	+	2	1.120862	I:	D:
8898	9308	+	3	1.225053	I:	D:
9351	10124	-	3	1.169983	I:	D:
>Y8.M016_14
208	561	+	1	1.173846	I:	D:
805	1503	-	1	1.172750	I:	D:
1802	2005	+	2	1.228022	I:	D:
2005	4272	+	1	1.233681	I:	D:
4253	5299	+	2	1.261706	I:	D:
5667	7115	+	3	1.249236	I:	D:
7373	7687	-	2	1.235257	I:	D:
7575	7886	+	3	1.172649	I:	D:
7935	8411	-	3	1.185355	I:	D:
8395	9660	-	1	1.210865	I:	D:
9757	10059	-	1	1.153439	I:	D:
>Y8.M016_15
3	236	+	3	1.143015	I:	D:
291	1058	-	3	1.167012	I:	D:
1227	1898	-	3	1.195792	I:	D:
1907	3112	-	2	1.218226	I:	D:
3116	3553	-	2	1.242301	I:	D:
3800	4222	-	2	1.169399	I:	D:
4439	5131	-	2	1.211439	I:	D:
5135	6337	-	2	1.203105	I:	D:
6347	7627	-	2	1.215619	I:	D:
7629	8915	-	3	1.248449	I:	D:
>Y8.M016_16
338	1261	+	2	1.189450	I:	D:
1258	2082	+	1	1.163645	I:	D:
2150	2785	-	2	1.159843	I:	D:
2861	4270	-	2	1.190947	I:	D:
4378	5220	+	1	1.210822	I:	D:
5473	6756	-	1	1.208207	I:	D:
6938	8110	+	2	1.221774	I:	D:
>Y8.M016_17
154	1437	+	1	1.208113	I:	D:
1475	2827	+	2	1.180530	I:	D:
2832	3131	+	3	1.204797	I:	D:
3177	3422	-	3	1.218663	I:	D:
3602	5314	+	2	1.190467	I:	D:
5447	6199	-	2	1.163588	I:	D:
6196	7392	-	1	1.218492	I:	D:
>Y8.M016_18
208	666	+	1	1.176353	I:	D:
682	2079	+	1	1.185426	I:	D:
2219	2950	+	2	1.237982	I:	D:
2969	4462	+	2	1.200733	I:	D:
4584	5570	+	3	1.169051	I:	D:
5789	6397	+	2	1.169893	I:	D:
6407	6811	+	2	1.166222	I:	D:
6888	7079	-	3	1.222500	I:	D:
7118	7648	-	2	1.162137	I:	D:
>Y8.M016_19
217	1251	+	1	1.216542	I:	D:
1248	1844	+	3	1.157107	I:	D:
1877	3700	+	2	1.192392	I:	D:
3940	4452	+	1	1.186238	I:	D:
4500	5684	+	3	1.192856	I:	D:
5900	6073	-	2	1.192734	I:	D:
6125	6304	-	2	1.104643	I:	D:
6337	6510	-	1	1.134070	I:	D:
>Y8.M016_20
149	562	+	2	1.183100	I:	D:
646	2235	-	1	1.193442	I:	D:
2249	3721	-	2	1.208815	I:	D:
3783	4967	-	3	1.190319	I:	D:
4980	6188	-	3	1.197617	I:	D:
>Y8.M016_21
229	897	+	1	1.165705	I:	D:
1267	2121	-	1	1.176678	I:	D:
2524	3702	+	1	1.189446	I:	D:
3804	4397	+	3	1.218538	I:	D:
4618	5469	+	1	1.197748	I:	D:
5640	6221	+	3	1.146595	I:	D:
>Y8.M016_22
1	153	-	1	1.297412	I:	D:
241	2223	-	1	1.280139	I:	D:
2224	4392	-	1	1.251664	I:	D:
4836	5297	-	3	1.292359	I:	D:
5394	5981	-	3	1.271683	I:	D:
>Y8.M016_23
138	1409	-	3	1.242039	I:	D:
1651	3339	-	1	1.267923	I:	D:
3386	5083	-	2	1.266072	I:	D:
>Y8.M016_24
244	1206	+	1	1.197148	I:	D:
1259	2683	+	2	1.233258	I:	D:
3149	3922	+	2	1.221055	I:	D:
3944	4324	+	2	1.192365	I:	D:
4388	4798	+	2	1.266682	I:	D:
>Y8.M016_25
1	219	-	1	1.244287	I:	D:
470	1540	-	2	1.180486	I:	D:
1555	3237	-	1	1.237736	I:	D:
3256	4311	-	1	1.170281	I:	D:
4444	4812	-	1	1.170406	I:	D:
>Y8.M016_26
112	1725	-	1	1.174759	I:	D:
1787	3610	-	2	1.200786	I:	D:
4314	4445	-	3	1.148891	I:	D:
4535	4687	-	2	1.198384	I:	D:
>Y8.M016_27
272	1786	+	2	1.237453	I:	D:
1845	3707	-	3	1.197036	I:	D:
3760	3981	-	1	1.147932	I:	D:
3984	4361	-	3	1.248092	I:	D:
>Y8.M016_28
253	2298	+	1	1.197379	I:	D:
2280	4178	+	3	1.204542	I:	D:
>Y8.M016_29
137	685	-	2	1.284368	I:	D:
705	1628	-	3	1.329817	I:	D:
1632	2348	-	3	1.256853	I:	D:
2341	3375	-	1	1.295355	I:	D:
3806	4159	-	2	1.293694	I:	D:
>Y8.M016_30
2	523	-	2	1.185889	I:	D:
606	1322	-	3	1.186975	I:	D:
1319	3838	-	2	1.186513	I:	D:
>Y8.M016_31
1	126	+	1	1.436636	I:	D:
375	1082	+	3	1.208016	I:	D:
1355	1861	-	2	1.209768	I:	D:
1866	3833	-	3	1.224824	I:	D:
>Y8.M016_32
119	385	-	2	1.169967	I:	D:
391	1185	-	1	1.246023	I:	D:
1187	1834	-	2	1.235809	I:	D:
1953	2924	-	3	1.191659	I:	D:
>Y8.M016_33
623	2824	+	2	1.213411	I:	D:
>Y8.M016_34
1	543	-	1	1.174661	I:	D:
559	2598	-	1	1.204044	I:	D:
>Y8.M016_35
165	731	-	3	1.188379	I:	D:
750	2201	-	3	1.204354	I:	D:
2297	2593	-	2	1.182823	I:	D:
>Y8.M016_36
1	396	-	1	1.153874	I:	D:
411	2477	-	3	1.196898	I:	D:
>Y8.M016_37
140	397	-	2	1.241288	I:	D:
557	739	+	2	1.171895	I:	D:
860	1684	+	2	1.177461	I:	D:
1736	2455	+	2	1.204717	I:	D:
>Y8.M016_38
208	1545	+	1	1.210372	I:	D:
1605	2288	+	3	1.173387	I:	D:
>Y8.M016_39
152	883	-	2	1.171382	I:	D:
910	2313	-	1	1.211359	I:	D:
>Y8.M016_40
215	460	+	2	1.245182	I:	D:
520	1143	+	1	1.238923	I:	D:
1362	2150	+	3	1.168353	I:	D:
>Y8.M016_41
292	837	+	1	1.183528	I:	D:
914	1120	+	2	1.180794	I:	D:
1145	1495	+	2	1.197094	I:	D:
1979	2290	-	2	1.354408	I:	D:
>Y8.M016_42
3	281	+	3	1.186769	I:	D:
294	1178	+	3	1.190885	I:	D:
1343	1981	-	2	1.209868	I:	D:
>Y8.M016_43
110	403	+	2	1.111076	I:	D:
479	1270	+	2	1.196357	I:	D:
1322	2041	+	2	1.212736	I:	D:
>Y8.M016_44
2	1990	+	2	1.195925	I:	D:
1994	2329	+	2	1.159246	I:	D:
>Y8.M016_45
172	483	+	1	1.132667	I:	D:
494	1825	+	2	1.187826	I:	D:
1872	2135	+	3	1.172759	I:	D:
2336	2614	+	2	1.144378	I:	D:
2693	3202	+	2	1.175846	I:	D:
3199	3570	+	1	1.118070	I:	D:
3588	4253	+	3	1.170507	I:	D:
4391	5929	-	2	1.202129	I:	D:
5987	7858	-	2	1.214248	I:	D:
7848	8777	-	3	1.203760	I:	D:
9024	9281	+	3	1.244136	I:	D:
9344	9625	-	2	1.182428	I:	D:
9988	12420	+	1	1.182083	I:	D:
12478	13287	+	1	1.189438	I:	D:
13498	14646	+	1	1.176678	I:	D:
