>Y6.M029_1
123	800	+	3	1.289061	I:	D:
833	1939	+	2	1.291487	I:	D:
1957	2145	-	1	1.275107	I:	D:
2181	2375	+	3	1.337806	I:	D:
2417	2815	+	2	1.284754	I:	D:
>Y6.M029_2
2	136	+	2	1.334724	I:	D:
491	1381	-	2	1.271239	I:	D:
1384	2274	-	1	1.336853	I:	D:
>Y6.M029_3
170	682	-	2	1.269367	I:	D:
679	1290	-	1	1.289855	I:	D:
1289	2221	+	2	1.317204	I:	D:
>Y6.M029_4
1	177	+	1	1.397600	I:	D:
355	1911	-	1	1.284921	I:	D:
1992	2555	-	3	1.305374	I:	D:
2776	3645	-	1	1.269236	I:	D:
3774	5450	+	3	1.256746	I:	D:
5546	6643	+	2	1.285140	I:	D:
6882	7157	-	3	1.321234	I:	D:
7284	8174	+	3	1.351833	I:	D:
8364	9062	+	3	1.271597	I:	D:
9117	10226	+	3	1.263783	I:	D:
10358	11203	+	2	1.277965	I:	D:
11687	12256	+	2	1.298945	I:	D:
12483	12656	-	3	1.320049	I:	D:
13067	14362	+	2	1.253581	I:	D:
14661	14816	-	3	1.341980	I:	D:
15478	16944	+	1	1.258233	I:	D:
17125	17982	+	1	1.278571	I:	D:
17982	18836	+	3	1.268100	I:	D:
18887	20146	+	2	1.268411	I:	D:
20146	21357	+	1	1.260911	I:	D:
21643	21813	-	1	1.298679	I:	D:
21891	22850	-	3	1.267984	I:	D:
23107	23397	-	1	1.315994	I:	D:
23564	23734	+	2	1.336981	I:	D:
23853	24128	+	3	1.403198	I:	D:
24762	25655	-	3	1.283137	I:	D:
25675	26652	-	1	1.277551	I:	D:
26636	26803	-	2	1.338007	I:	D:
26981	28438	-	2	1.270266	I:	D:
28515	29549	-	3	1.271750	I:	D:
30001	32436	+	1	1.279283	I:	D:
32512	32670	+	1	1.328522	I:	D:
32710	34065	-	1	1.287600	I:	D:
34697	34837	-	2	1.384447	I:	D:
35344	35577	+	1	1.336184	I:	D:
