>YA2_3
1	1272	+	1	1.312886	I:	D:
1453	2748	-	1	1.315678	I:	D:
3311	4609	-	2	1.330226	I:	D:
4621	5010	-	1	1.331505	I:	D:
5254	5529	-	1	1.305821	I:	D:
5599	7101	-	1	1.331759	I:	D:
7170	7316	+	3	1.334614	I:	D:
7381	9270	-	1	1.294298	I:	D:
>YA2_15
128	1312	-	2	1.326389	I:	D:
1343	1969	-	2	1.332575	I:	D:
2000	2800	-	2	1.330581	I:	D:
2900	3910	-	2	1.323921	I:	D:
3903	4481	-	3	1.333602	I:	D:
4478	6007	-	2	1.333200	I:	D:
6614	8074	-	2	1.326840	I:	D:
8524	8889	-	1	1.264546	I:	D:
>YA2_49
124	1377	+	1	1.306851	I:	D:
1393	2277	+	1	1.313841	I:	D:
2274	2774	+	3	1.357351	I:	D:
2771	3643	+	2	1.339355	I:	D:
3603	4319	+	3	1.324049	I:	D:
4327	4992	+	1	1.319361	I:	D:
5187	6131	-	3	1.301547	I:	D:
6332	7525	-	2	1.287764	I:	D:
7741	8679	-	1	1.326093	I:	D:
8772	9017	+	3	1.339257	I:	D:
>YA2_52
2	1555	-	2	1.318031	I:	D:
1561	3018	-	1	1.338701	I:	D:
3015	3719	-	3	1.368059	I:	D:
3716	4318	-	2	1.319196	I:	D:
4491	5465	+	3	1.318239	I:	D:
5608	5916	-	1	1.316948	I:	D:
5918	6259	-	2	1.341307	I:	D:
6394	7149	-	1	1.321196	I:	D:
7315	8412	-	1	1.370602	I:	D:
8375	8809	-	2	1.340684	I:	D:
8879	9046	-	2	1.320525	I:	D:
>YA2_54
2	2875	-	2	1.293910	I:	D:
2896	3978	-	1	1.256092	I:	D:
4228	5385	-	1	1.278715	I:	D:
5382	7235	-	3	1.266374	I:	D:
7371	8261	-	3	1.302542	I:	D:
8444	9037	-	2	1.361621	I:	D:
>YA2_59
3	329	-	3	1.340854	I:	D:
335	1027	-	2	1.318198	I:	D:
1071	1208	-	3	1.298331	I:	D:
1712	1954	-	2	1.276357	I:	D:
2099	2734	-	2	1.327779	I:	D:
3046	3423	+	1	1.293788	I:	D:
3410	5059	+	2	1.324260	I:	D:
5252	5386	+	2	1.269081	I:	D:
5844	7646	+	3	1.286546	I:	D:
7740	8648	-	3	1.336740	I:	D:
8645	8896	-	2	1.290108	I:	D:
>YA2_68
106	921	-	1	1.329571	I:	D:
1110	1316	-	3	1.333270	I:	D:
1525	1926	-	1	1.344893	I:	D:
1942	3336	-	1	1.332411	I:	D:
3423	4280	-	3	1.326302	I:	D:
4301	5830	-	2	1.329329	I:	D:
5941	6480	-	1	1.324982	I:	D:
6477	7049	-	3	1.267682	I:	D:
7094	7372	-	2	1.313462	I:	D:
7521	8279	-	3	1.342500	I:	D:
8478	8897	-	3	1.337890	I:	D:
>YA2_69
