>YA1_3
3	566	+	3	1.300929	I:	D:
789	1058	+	3	1.311211	I:	D:
1061	1936	+	2	1.304062	I:	D:
1929	3335	+	3	1.305341	I:	D:
3373	4338	+	1	1.311846	I:	D:
4349	4558	+	2	1.309826	I:	D:
4591	5247	+	1	1.326781	I:	D:
5475	6620	+	3	1.313901	I:	D:
6642	7196	+	3	1.341571	I:	D:
7193	8464	+	2	1.328678	I:	D:
8487	9392	+	3	1.333365	I:	D:
9392	10072	+	2	1.305275	I:	D:
10094	10975	+	2	1.324672	I:	D:
11110	12135	+	1	1.323470	I:	D:
12232	12762	-	1	1.333402	I:	D:
12904	16467	+	1	1.332703	I:	D:
16537	17763	+	1	1.324178	I:	D:
17760	18569	+	3	1.337391	I:	D:
18818	19150	+	2	1.343024	I:	D:
19382	19510	+	2	1.360404	I:	D:
>YA1_10
247	1905	+	1	1.330655	I:	D:
2023	2760	-	1	1.295611	I:	D:
2866	3822	-	1	1.304100	I:	D:
3871	4236	-	1	1.339322	I:	D:
4370	5539	-	2	1.325644	I:	D:
5566	7080	-	1	1.323835	I:	D:
7267	7941	-	1	1.315035	I:	D:
8052	10094	+	3	1.310998	I:	D:
10091	10360	+	2	1.369702	I:	D:
10658	11050	+	2	1.372287	I:	D:
11047	11220	+	1	1.396261	I:	D:
11489	13144	-	2	1.313099	I:	D:
13214	14011	-	2	1.307491	I:	D:
13989	14696	-	3	1.311950	I:	D:
14759	15877	-	2	1.299398	I:	D:
15940	17715	-	1	1.315118	I:	D:
17731	18741	-	1	1.337002	I:	D:
19238	19378	+	2	1.322259	I:	D:
>YA1_23
3	269	-	3	1.342654	I:	D:
303	770	-	3	1.329254	I:	D:
770	2290	-	2	1.324335	I:	D:
2337	2561	-	3	1.361765	I:	D:
2771	3376	-	2	1.299666	I:	D:
3458	3889	-	2	1.306047	I:	D:
3886	4125	-	1	1.323840	I:	D:
4152	5081	-	3	1.316239	I:	D:
5160	6086	-	3	1.333255	I:	D:
6022	6924	-	1	1.338322	I:	D:
6987	7397	-	3	1.319023	I:	D:
7596	7982	+	3	1.340079	I:	D:
8087	8311	-	2	1.363292	I:	D:
8308	9534	-	1	1.323708	I:	D:
9534	12155	-	3	1.327358	I:	D:
12383	13288	-	2	1.332767	I:	D:
13422	14096	-	3	1.345539	I:	D:
14083	15786	-	1	1.308492	I:	D:
15941	18301	-	2	1.304962	I:	D:
18330	18971	-	3	1.322239	I:	D:
>YA1_25
166	900	-	1	1.313111	I:	D:
1005	2888	-	3	1.326326	I:	D:
2990	4378	-	2	1.299804	I:	D:
4544	5647	-	2	1.301319	I:	D:
5660	6970	-	2	1.319058	I:	D:
6990	7226	-	3	1.386223	I:	D:
7231	7575	-	1	1.358509	I:	D:
7846	8028	-	1	1.350766	I:	D:
8002	8199	+	1	1.357078	I:	D:
