>YB4_2127
33	1763	+	3	1.319473	I:	D:
1753	3258	+	1	1.337707	I:	D:
3242	3649	+	2	1.281557	I:	D:
3670	4050	+	1	1.303186	I:	D:
4182	4478	+	3	1.307567	I:	D:
4705	4956	+	1	1.317532	I:	D:
4847	5764	+	2	1.331604	I:	D:
5778	7049	+	3	1.332377	I:	D:
7064	7225	+	2	1.317081	I:	D:
7295	7600	+	2	1.346221	I:	D:
7699	8733	+	1	1.301821	I:	D:
8752	10248	+	1	1.300688	I:	D:
10405	11055	+	1	1.375607	I:	D:
11030	11593	+	2	1.313931	I:	D:
11731	12723	+	1	1.322449	I:	D:
12834	13754	+	3	1.350839	I:	D:
13778	14011	+	2	1.331643	I:	D:
14008	14286	+	1	1.351712	I:	D:
14291	14851	+	2	1.366470	I:	D:
14868	15428	+	3	1.332620	I:	D:
15516	15842	+	3	1.370572	I:	D:
15891	16025	+	3	1.343291	I:	D:
16597	18480	+	1	1.331811	I:	D:
18539	18712	+	2	1.362899	I:	D:
18714	19172	+	3	1.366787	I:	D:
19322	20182	+	2	1.314401	I:	D:
20186	20998	+	2	1.361176	I:	D:
20992	22638	+	1	1.344944	I:	D:
22635	23564	+	3	1.361317	I:	D:
23567	24439	+	2	1.339708	I:	D:
24457	24867	+	1	1.335867	I:	D:
24878	25435	+	2	1.360145	I:	D:
25517	26125	+	2	1.313789	I:	D:
26153	27925	+	2	1.367611	I:	D:
27934	28404	+	1	1.355660	I:	D:
28421	28753	+	2	1.343056	I:	D:
28764	29186	+	3	1.367164	I:	D:
29193	29783	+	3	1.339201	I:	D:
29801	30703	+	2	1.334157	I:	D:
30719	31093	+	2	1.360628	I:	D:
31093	32814	+	1	1.366583	I:	D:
32925	33275	+	3	1.316162	I:	D:
33391	33519	+	1	1.387300	I:	D:
33601	34200	+	1	1.334755	I:	D:
34218	36047	+	3	1.353111	I:	D:
36063	37106	+	3	1.350557	I:	D:
37121	37642	+	2	1.329626	I:	D:
37696	38721	+	1	1.350874	I:	D:
38835	39113	+	3	1.334706	I:	D:
39183	39446	+	3	1.339805	I:	D:
39573	39830	+	3	1.358606	I:	D:
39852	40265	+	3	1.319437	I:	D:
40422	40841	+	3	1.303430	I:	D:
41037	41453	+	3	1.307903	I:	D:
41497	41817	+	1	1.295091	I:	D:
41842	42441	+	1	1.324843	I:	D:
42552	45428	+	3	1.332577	I:	D:
45443	46381	+	2	1.348872	I:	D:
46436	48214	+	2	1.340936	I:	D:
48230	48493	+	2	1.356230	I:	D:
48714	48914	+	3	1.316558	I:	D:
>YB4_4005
404	910	-	2	1.335632	I:	D:
923	2122	-	2	1.334825	I:	D:
2249	3541	-	2	1.336390	I:	D:
3679	4734	-	1	1.329127	I:	D:
4781	5272	-	2	1.329016	I:	D:
5377	5721	-	1	1.296272	I:	D:
5812	7431	-	1	1.322210	I:	D:
7482	8555	-	3	1.323100	I:	D:
8772	12653	-	3	1.341695	I:	D:
12869	13420	-	2	1.348451	I:	D:
13435	14523	-	1	1.340240	I:	D:
14520	15581	-	3	1.338181	I:	D:
15606	17261	-	3	1.334856	I:	D:
17335	17763	-	1	1.318221	I:	D:
17871	19112	-	3	1.326917	I:	D:
19210	19965	-	1	1.327358	I:	D:
19959	20945	-	3	1.318741	I:	D:
21077	22021	-	2	1.310834	I:	D:
22136	22381	-	2	1.299507	I:	D:
22863	23234	+	3	1.364362	I:	D:
23256	23450	-	3	1.269149	I:	D:
23570	24445	-	2	1.334182	I:	D:
24449	25363	-	2	1.338143	I:	D:
25596	27098	-	3	1.312665	I:	D:
27111	28151	-	3	1.350966	I:	D:
28604	31060	+	2	1.334209	I:	D:
31350	32648	-	3	1.329414	I:	D:
32801	33754	-	2	1.329574	I:	D:
33945	34934	+	3	1.315217	I:	D:
35063	40585	-	2	1.331833	I:	D:
41049	42095	+	3	1.315438	I:	D:
42112	42810	-	1	1.331909	I:	D:
>YB4_4845
3	203	+	3	1.321285	I:	D:
294	2219	+	3	1.292626	I:	D:
2209	3315	+	1	1.293006	I:	D:
3506	3634	+	2	1.339554	I:	D:
3640	3837	+	1	1.311420	I:	D:
4125	4415	+	3	1.323683	I:	D:
4485	5330	+	3	1.311092	I:	D:
5487	6053	+	3	1.318039	I:	D:
6111	6254	+	3	1.327960	I:	D:
6220	6417	+	1	1.345657	I:	D:
6419	7153	-	2	1.337489	I:	D:
7355	7582	+	2	1.376119	I:	D:
7651	8718	+	1	1.364152	I:	D:
8884	9987	+	1	1.322396	I:	D:
9971	12109	+	2	1.341345	I:	D:
12193	12888	+	1	1.314387	I:	D:
12941	13984	-	2	1.340841	I:	D:
14047	14898	+	1	1.358046	I:	D:
14994	15536	-	3	1.336674	I:	D:
15647	16042	-	2	1.370592	I:	D:
16269	17756	+	3	1.320710	I:	D:
17830	18522	+	1	1.310968	I:	D:
18698	20059	+	2	1.360901	I:	D:
20091	20741	+	3	1.322317	I:	D:
20854	22131	-	1	1.333224	I:	D:
22131	22979	-	3	1.343452	I:	D:
23205	24092	+	3	1.337165	I:	D:
24587	24937	+	2	1.365546	I:	D:
25117	26487	+	1	1.343128	I:	D:
26719	27600	+	1	1.334608	I:	D:
27669	28214	+	3	1.356647	I:	D:
28499	29275	+	2	1.358045	I:	D:
29338	30693	+	1	1.340025	I:	D:
30818	31699	+	2	1.340749	I:	D:
31755	33650	-	3	1.361941	I:	D:
33680	35068	-	2	1.346382	I:	D:
35233	36738	-	1	1.349131	I:	D:
36793	36960	+	1	1.303159	I:	D:
37006	37491	+	1	1.343409	I:	D:
37538	37810	+	2	1.310913	I:	D:
37833	39515	+	3	1.350041	I:	D:
39505	40824	+	1	1.352718	I:	D:
>YB4_5818
216	881	-	3	1.327438	I:	D:
1091	2653	+	2	1.339879	I:	D:
2936	3637	-	2	1.323798	I:	D:
3630	5783	-	3	1.336959	I:	D:
